"ensembl_gene_id","symbol"
"ENSG00000234127","TRIM26"
"ENSG00000236104","ZBTB22"
"ENSG00000237441","RGL2"
"ENSG00000239264","TXNDC5"
"ENSG00000239305","RNF103"
"ENSG00000239306","RBM14"
"ENSG00000239382","ALKBH6"
"ENSG00000239672","NME1"
"ENSG00000239697","TNFSF12"
"ENSG00000239779","WBP1"
"ENSG00000240303","ACAD11"
"ENSG00000240682","ISY1"
"ENSG00000240857","RDH14"
"ENSG00000241058","NSUN6"
"ENSG00000241343","RPL36A"
"ENSG00000241399","CD302"
"ENSG00000241553","ARPC4"
"ENSG00000241837","ATP5PO"
"ENSG00000241973","PI4KA"
"ENSG00000242028","HYPK"
"ENSG00000242247","ARFGAP3"
"ENSG00000242372","EIF6"
"ENSG00000242485","MRPL20"
"ENSG00000242616","GNG10"
"ENSG00000243646","IL10RB"
"ENSG00000243667","DNAAF10"
"ENSG00000243725","TTC4"
"ENSG00000243943","ZNF512"
"ENSG00000243989","ACY1"
"ENSG00000244005","NFS1"
"ENSG00000244038","DDOST"
"ENSG00000244187","TMEM141"
"ENSG00000244274","DBNDD2"
"ENSG00000244754","N4BP2L2"
"ENSG00000245680","ZNF585B"
"ENSG00000248333","CDK11B"
"ENSG00000249709","ZNF564"
"ENSG00000251192","ZNF674"
"ENSG00000253719","ATXN7L3B"
"ENSG00000253729","PRKDC"
"ENSG00000253797","UTP14C"
"ENSG00000254093","PINX1"
"ENSG00000254772","EEF1G"
"ENSG00000255302","EID1"
"ENSG00000255529","POLR2M"
"ENSG00000256043","CTSO"
"ENSG00000256053","COA8"
"ENSG00000256223","ZNF10"
"ENSG00000256269","HMBS"
"ENSG00000256525","POLG2"
"ENSG00000256683","ZNF350"
"ENSG00000257103","LSM14A"
"ENSG00000257365","FNTB"
"ENSG00000257727","CNPY2"
"ENSG00000257923","CUX1"
"ENSG00000258289","CHURC1"
"ENSG00000258315","C17orf49"
"ENSG00000258890","CEP95"
"ENSG00000259494","MRPL46"
"ENSG00000259956","RBM15B"
"ENSG00000260916","CCPG1"
"ENSG00000262814","MRPL12"
"ENSG00000262919","CCNQ"
"ENSG00000263001","GTF2I"
"ENSG00000263002","ZNF234"
"ENSG00000264522","OTUD7B"
"ENSG00000265354","TIMM23"
"ENSG00000266173","STRADA"
"ENSG00000266412","NCOA4"
"ENSG00000266967","AARSD1"
"ENSG00000267796","LIN37"
"ENSG00000269556","TMEM185A"
"ENSG00000269858","EGLN2"
"ENSG00000270647","TAF15"
"ENSG00000272325","NUDT3"
"ENSG00000273559","CWC25"
"ENSG00000273749","CYFIP1"
"ENSG00000273841","TAF9"
"ENSG00000274523","RCC1L"
"ENSG00000275052","PPP4R3B"
"ENSG00000275066","SYNRG"
"ENSG00000275700","AATF"
"ENSG00000275835","TUBGCP5"
"ENSG00000276234","TADA2A"
"ENSG00000276293","PIP4K2B"
"ENSG00000277149","TYW1B"
"ENSG00000277791","PSMB3"
"ENSG00000278053","DDX52"
"ENSG00000278259","MYO19"
"ENSG00000278311","GGNBP2"
"ENSG00000278845","MRPL45"
